eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,18b22685-0e06-45bb-a298-3f9682322c2d,unattributed,unattributed,,,,menu.view,,2018-09-29T22:42:11+09:00,f9d21e69-b581-4435-85e7-90e80583e6d1,False,True
background,,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,,,,,,,,2018-09-29T22:42:11+09:00,cdc2837d-04f4-40c0-b064-b3df405c3e09,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,18b22685-0e06-45bb-a298-3f9682322c2d,unattributed,unattributed,,,,home.view,,2018-09-29T22:42:12+09:00,d3562163-b3d6-45a3-b0bb-e1de27aa5dd5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,18b22685-0e06-45bb-a298-3f9682322c2d,unattributed,unattributed,,,,notification.view,,2018-09-29T22:42:13+09:00,62adbca0-3b57-46d2-a713-69844f04715c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:13+09:00,60ecae65-ee78-4320-a59d-2b6b692c4adf,False,True
goal,True,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,204f85f5-bfb3-434a-a806-e2b05cb38139,paid,google.adwords,1431863900,,,tutorial.view,,2018-09-29T22:42:13+09:00,18fed13c-78fa-414e-bf48-9d1710f0d27f,True,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,seller_gig.click,,2018-09-29T22:42:13+09:00,3507a16e-ab72-4a95-9248-1c5eb525f774,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,category_gig.view,9.0,2018-09-29T22:42:14+09:00,e11716ca-6f1b-4d0e-8e7d-d2b47f5c18a6,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,D74E2824-3209-4F83-94E3-8A6ACEF94D73,unattributed,unattributed,,,,menu.view,,2018-09-29T22:42:14+09:00,b09534dc-7583-40c2-86b1-aae09fb50fda,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,menu.view,,2018-09-29T22:42:15+09:00,6c468f9c-382f-4846-956d-80d62ad93549,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,gig_detail.view,901.0,2018-09-29T22:42:15+09:00,d6dee359-c0f2-412d-a13d-3dbe2dbdd692,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,18b22685-0e06-45bb-a298-3f9682322c2d,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:16+09:00,915c5567-b7c1-424e-b3f3-322c7d9882d4,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T22:42:17+09:00,f287eb83-d83a-4149-8be4-0b8ba4c42d9f,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:17+09:00,9da3ff22-bacd-4f95-b128-8f1bafdc8873,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,18b22685-0e06-45bb-a298-3f9682322c2d,,,,,,,,2018-09-29T22:42:20+09:00,28bfa481-4256-46f2-8ae4-6a941517d1d3,,True
background,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,,,,,,,,2018-09-29T22:42:20+09:00,09e15a97-e924-4eb4-8880-c7fdd49d0f3f,,True
launch,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,E3F9B4D3-CB4A-4417-AEA0-ED89D7BAFA66,unattributed,unattributed,,,,,,2018-09-29T22:42:20+09:00,5c09f4b9-176d-4e76-b1bf-2706f3829ac3,False,False
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,E3F9B4D3-CB4A-4417-AEA0-ED89D7BAFA66,unattributed,unattributed,,,,home.view,,2018-09-29T22:42:21+09:00,8ddefdca-455e-45bb-8ed8-5d0665781684,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,,,,,,,,2018-09-29T22:42:22+09:00,bc8c5d83-7b9b-4cf5-a181-24b12dbf9167,,True
goal,True,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,204f85f5-bfb3-434a-a806-e2b05cb38139,paid,google.adwords,1431863900,,,home.view,,2018-09-29T22:42:23+09:00,3c624159-5a72-4caf-8243-9d43a1e53079,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:24+09:00,da5c0722-7903-4175-9fe8-58ad96150b97,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,58e76d0a-bacd-46e3-80be-5e1b3abef93e,unattributed,unattributed,,,,gig_detail.view,21701.0,2018-09-29T22:42:25+09:00,0930f8d2-f06c-4303-b9fe-1b9f82acbc60,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,category_gig.view,9.0,2018-09-29T22:42:25+09:00,dbf259c8-35c2-4477-81a8-685c539494f3,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,B4720E6F-CECF-499F-B865-AF2B1FABC936,,,,,,,,2018-09-29T22:42:26+09:00,6fc2fdf6-7c17-4918-b3f1-13aeebba996e,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,home.view,,2018-09-29T22:42:26+09:00,4d6104e2-e3b3-4b6e-a07a-2df963ff28ce,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:27+09:00,63f37f48-9b5d-4f2a-8a1e-bf3b2a9a04ad,False,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,E3F9B4D3-CB4A-4417-AEA0-ED89D7BAFA66,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:42:27+09:00,079edbec-068f-4d21-b099-c518da5d0e2f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,category_gig.view,9.0,2018-09-29T22:42:28+09:00,cf50ae5b-982e-4abc-93e6-15c365f90f8d,False,True
foreground,,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,C3F52287-4150-4105-BAF4-4151812492D8,,,,,,,,2018-09-29T22:42:30+09:00,5361c7e6-f668-41e9-b9a7-dc276bea4ca9,,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:30+09:00,c0779455-28c4-42cc-b2f5-729036bf093a,False,True
exit,,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,204f85f5-bfb3-434a-a806-e2b05cb38139,,,,,,,,2018-09-29T22:42:33+09:00,4321de94-d1c1-440e-9a09-7cf41243ada9,,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:33+09:00,2028fb80-26cc-419d-94d7-09bd251a7cc9,False,True
background,,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,C3F52287-4150-4105-BAF4-4151812492D8,,,,,,,,2018-09-29T22:42:34+09:00,695d1dbb-3b2b-4d3d-a2cd-8ab9d58e83cb,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,gig_detail.view,901.0,2018-09-29T22:42:35+09:00,0a2dd4ed-2763-4340-87d0-6de47f1de52d,False,True
foreground,,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,7084D3FF-B08A-4625-91E4-C537E0776F57,,,,,,,,2018-09-29T22:42:36+09:00,01b094cc-0239-4fb8-a495-082b5ba1a927,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,gig_detail.view,718.0,2018-09-29T22:42:36+09:00,99050c8f-2389-484f-8904-1cff0d14e495,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0ACB5471-08BE-4927-B74B-758E7798B1E2,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-29T22:42:39+09:00,56b70bae-170c-41f8-a6b8-652f2023bab5,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,B9DA2347-B75D-4719-9978-7FFD07457374,unattributed,unattributed,,,,,,2018-09-29T22:42:40+09:00,539ad84c-08f7-4ae3-a897-3785997497d1,False,False
foreground,,com.kmong.kmong,3.3.5,TG-L900S,Foxconn,Android6.0.1,a1e1c5b1-8093-45b5-a4f4-d5c0aa935bd2,,,,,,,,2018-09-29T22:42:41+09:00,4d069734-b138-469d-b3ba-a934300ee020,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,B9DA2347-B75D-4719-9978-7FFD07457374,unattributed,unattributed,,,,home.view,,2018-09-29T22:42:41+09:00,f109377b-9651-4e1a-9168-a1304f58f7d6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:41+09:00,5749453e-b66f-487f-8ab4-ec8b365cb735,False,True
launchInSession,,com.kmong.kmong,3.3.5,TG-L900S,Foxconn,Android6.0.1,a1e1c5b1-8093-45b5-a4f4-d5c0aa935bd2,,,,,,,,2018-09-29T22:42:41+09:00,d09493d1-a0a8-4fac-b752-ae13aa5e1aab,,False
goal,False,com.kmong.kmong,3.3.5,TG-L900S,Foxconn,Android6.0.1,a1e1c5b1-8093-45b5-a4f4-d5c0aa935bd2,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:41+09:00,0c8978a2-cc37-47e3-a794-d6f776cb3207,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,unattributed,unattributed,,,,category_gig.view,9.0,2018-09-29T22:42:42+09:00,2adbad8c-157e-436d-9873-bdf8df97cbfe,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:44+09:00,1fab2fea-5e92-4b4e-bfcb-18b523fecf54,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0ACB5471-08BE-4927-B74B-758E7798B1E2,,,,,,,,2018-09-29T22:42:46+09:00,14bc3500-476b-4a3d-86d3-aa12a97ce135,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,013C85F6-E2E9-4CEE-8F4C-68A62F0DB907,,,,,,,,2018-09-29T22:42:47+09:00,d834f01e-e19c-4364-941f-01eca7136536,,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:47+09:00,64f8a9dd-e072-4d4e-a211-6e7158039d76,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,B9DA2347-B75D-4719-9978-7FFD07457374,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:42:48+09:00,a7c66495-80de-4bae-8864-b1827e04b1e9,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,893CE90A-A3FF-4B32-AA6B-5C286538A40F,unattributed,unattributed,,,,buyer_order_history.view,,2018-09-29T22:42:49+09:00,495f9bcc-ab67-4424-a06f-c60cb8fd83d6,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8D47CFD5-E57E-42FB-8A44-24DD183FD736,,,,,,,,2018-09-29T22:42:49+09:00,3df31912-7999-4f67-8d05-1f7f64832e99,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,013C85F6-E2E9-4CEE-8F4C-68A62F0DB907,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:42:49+09:00,3903748a-6bc2-46c9-897c-efecbcf09dc5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:50+09:00,ac11ae4d-f1e5-4bd9-b9fd-b8dea156b936,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3052CB70-14B6-4058-AD33-E5BE318DE674,,,,,,,,2018-09-29T22:42:50+09:00,2a7bda81-39f9-4ebd-af8b-918fe8a49e84,,True
launch,False,com.kmong.kmong,3.3.2,LG-F800L,LGE,Android8.0.0,d94060a3-7195-4a6a-b811-15f66addb057,unattributed,unattributed,,,,,,2018-09-29T22:42:51+09:00,4e9f09b0-e627-44f0-9767-8f106c54e7e7,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,893CE90A-A3FF-4B32-AA6B-5C286538A40F,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:42:51+09:00,669421b8-c672-4d9d-bad5-63b526d952be,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,B9DA2347-B75D-4719-9978-7FFD07457374,unattributed,unattributed,,,,menu.view,,2018-09-29T22:42:52+09:00,5c2fc3c4-d7a2-4622-8058-c79d2e259b2b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3052CB70-14B6-4058-AD33-E5BE318DE674,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:42:52+09:00,11a7ecd3-f27b-4d5a-b0cb-05e1e7fec443,False,True
goal,False,com.kmong.kmong,3.3.2,LG-F800L,LGE,Android8.0.0,d94060a3-7195-4a6a-b811-15f66addb057,unattributed,unattributed,,,,home.view,,2018-09-29T22:42:52+09:00,6b8dfe86-b0cb-464a-9227-fccb1fef24b7,False,True
foreground,,com.kmong.kmong,3.3.3,LGM-G600K,LGE,Android7.0,b69e33b5-1a1b-4942-93df-9eed69b08a08,,,,,,,,2018-09-29T22:42:54+09:00,9e7856e4-1f72-420c-aa84-988cc9d22258,,True
goal,False,com.kmong.kmong,3.3.2,LG-F800L,LGE,Android8.0.0,d94060a3-7195-4a6a-b811-15f66addb057,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:42:54+09:00,d8947aa3-d746-42bd-8f97-367c04994a01,False,True
launch,False,com.kmong.kmong,3.3.5,SM-A605K,samsung,Android8.0.0,073d1330-e91b-47a5-8bf1-90d679116ea4,unattributed,unattributed,,,,,,2018-09-29T22:42:55+09:00,fa93f099-5cad-44b7-a5d6-b6610d5073da,False,False
goal,False,com.kmong.kmong,3.3.5,SM-A605K,samsung,Android8.0.0,073d1330-e91b-47a5-8bf1-90d679116ea4,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:42:55+09:00,09548229-1dbb-4918-b6dc-4d1db4bb0859,False,True
background,,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,d4e54807-6d0a-4925-9439-1a21c4a21bf5,,,,,,,,2018-09-29T22:42:56+09:00,95958755-8df9-48c2-82e0-62698375c7e7,,True
goal,False,com.kmong.kmong,3.3.3,LGM-G600K,LGE,Android7.0,b69e33b5-1a1b-4942-93df-9eed69b08a08,unattributed,unattributed,,,,notification.view,,2018-09-29T22:42:56+09:00,7341e647-e516-45f5-ba35-d893fabccd8b,False,True
launchInSession,,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,,,,,,,,2018-09-29T22:42:57+09:00,a707ca67-f384-423e-9620-34dc4dcfb29e,,False
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android7.0,b58b31f7-4f97-445a-b03d-0be0b61b941a,unattributed,unattributed,,,,search_gig.view,,2018-09-29T22:42:59+09:00,e92afe38-2cc5-48af-9c60-e62d92aa9bb9,False,True
goal,False,com.kmong.kmong,3.3.2,LG-F800L,LGE,Android8.0.0,d94060a3-7195-4a6a-b811-15f66addb057,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T22:42:59+09:00,61d7de7a-c344-49de-a2c8-5bba8a7318d0,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0ACB5471-08BE-4927-B74B-758E7798B1E2,,,,,,,,2018-09-29T22:42:59+09:00,3a31f135-3dc2-4bf0-b6fa-2c163b3974f6,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS10.3.2,B47CCC14-33D4-441C-AB63-C4999CFEEFB1,,,,,,,,2018-09-29T22:43:00+09:00,d69fa5ea-e03d-45ea-9258-349a7f5e7c6d,,True
goal,False,com.kmong.kmong,3.3.2,LG-F800L,LGE,Android8.0.0,d94060a3-7195-4a6a-b811-15f66addb057,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:43:00+09:00,f96c3886-fe0a-465a-9c1e-9c41800f2bed,False,True
background,,com.kmong.kmong,3.3.5,SM-A605K,samsung,Android8.0.0,073d1330-e91b-47a5-8bf1-90d679116ea4,,,,,,,,2018-09-29T22:43:00+09:00,a4a4533f-6b9c-4b1a-94a7-e61eda440dd3,,True
goal,False,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,unattributed,unattributed,,,,home.view,,2018-09-29T22:43:00+09:00,3b184450-65b5-4929-a313-1de4eca80131,False,True
goal,False,com.kmong.kmong,3.3.3,LGM-G600K,LGE,Android7.0,b69e33b5-1a1b-4942-93df-9eed69b08a08,unattributed,unattributed,,,,home.view,,2018-09-29T22:43:01+09:00,a1226d70-c0a4-4248-809a-06a89e763e7b,False,True
goal,False,com.kmong.kmong,3.3.2,LG-F800L,LGE,Android8.0.0,d94060a3-7195-4a6a-b811-15f66addb057,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:43:01+09:00,76d62728-6395-4f47-a390-61eff7aa7ae5,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,79215b88-3f9d-4dca-8ce3-f0ffd089cfcf,unattributed,unattributed,,,,,,2018-09-29T22:43:02+09:00,d51ed170-0de3-4517-ba35-695420969d3e,False,False
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS10.3.2,B47CCC14-33D4-441C-AB63-C4999CFEEFB1,,,,,,,,2018-09-29T22:43:02+09:00,818074d0-9634-4188-a0a9-3936bedf8ebd,,True
goal,False,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T22:43:02+09:00,a8b8dd1c-307c-4012-a696-63e3935234de,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,d57c454f-1438-41ce-9c8c-9f4f079ed07f,viral,m_daum,,cpc,,inbox_detail.view,,2018-09-29T22:43:02+09:00,70183f52-a99a-4fdb-b7f7-af7d359c0bac,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,79215b88-3f9d-4dca-8ce3-f0ffd089cfcf,unattributed,unattributed,,,,home.view,,2018-09-29T22:43:05+09:00,b98b5edc-7075-4bab-9742-a330a5bbccd9,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,9222a9aa-f3cd-4522-98aa-10c5beee852b,unattributed,unattributed,,,,,,2018-09-29T22:43:05+09:00,4ec40c03-a7f4-4b53-b9fa-e86ced9abc4f,False,False
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,6EA64DE5-E336-45FC-A0AC-DB64C9D4687A,,,,,,,,2018-09-29T22:43:05+09:00,c3c518a8-779b-4b58-8a59-92f29f5fecf5,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,gig_detail.view,718.0,2018-09-29T22:43:05+09:00,36d0314b-6163-41a4-a455-135a4f0b7e53,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,,,,,,,,2018-09-29T22:43:05+09:00,f45fe03a-7546-4c71-9ed0-26975a904d7d,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T22:43:05+09:00,9a7876da-a7ae-4cff-a666-821bd56747da,False,True
goal,False,com.kmong.kmong,3.3.5,LG-F800K,LGE,Android8.0.0,99cbe500-e88b-4512-a21e-a98dfd3b5a60,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:43:06+09:00,6251bfc0-0da3-4563-a06f-fb128d5dd8ee,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,gig_detail.view,718.0,2018-09-29T22:43:06+09:00,40a1ee3b-d86f-4462-8ec7-3da2f90905b3,False,True
goal,False,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,unattributed,unattributed,,,,gig_detail.view,105.0,2018-09-29T22:43:06+09:00,2719dfb2-2a9c-40b8-a787-50ff4b6f15bc,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0ACB5471-08BE-4927-B74B-758E7798B1E2,,,,,,,,2018-09-29T22:43:07+09:00,1612eea4-a90a-422d-bfc7-b2b5b4fc044b,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,9222a9aa-f3cd-4522-98aa-10c5beee852b,unattributed,unattributed,,,,menu.view,,2018-09-29T22:43:07+09:00,4f2c6f0b-9f7f-46f6-862d-69585540813c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,8d2480fa-c099-43e2-8c04-1b3cb23a90af,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:43:11+09:00,6c4cbfa6-4c7e-4666-9888-829078743e7a,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,893CE90A-A3FF-4B32-AA6B-5C286538A40F,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:43:11+09:00,fc503173-d349-42d0-a5ec-2c0338ba0312,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,8d2480fa-c099-43e2-8c04-1b3cb23a90af,unattributed,unattributed,,,,,,2018-09-29T22:43:11+09:00,5990a99b-a5d4-4ddd-b04e-3932346575fd,False,False
launch,False,com.kmong.iOS,4.0.1,iPhone,Apple,iOS10.3.3,2CCB7202-5B65-4F15-BF26-460F5DF4D874,unattributed,unattributed,,,,,,2018-09-29T22:43:11+09:00,64a23fac-1f58-47ab-998c-1fd881b71775,False,False
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3305E1AA-8ECB-4E14-A4D6-E2BDE24B1967,unattributed,unattributed,,,,,,2018-09-29T22:43:12+09:00,762520ee-b9b4-41e2-8af3-0584f9e1ea92,False,False
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5005FE5F-D266-4725-845B-368C7EDEADD8,unattributed,unattributed,,,,,,2018-09-29T22:43:12+09:00,2238d71f-f07a-4643-b0eb-c7e65ac9cd19,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5005FE5F-D266-4725-845B-368C7EDEADD8,unattributed,unattributed,,,,home.view,,2018-09-29T22:43:13+09:00,9134af2a-32d0-4f5d-99c0-7ff346fe5b58,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,unattributed,unattributed,,,,gig_detail.view,718.0,2018-09-29T22:43:14+09:00,9bd87736-70d4-450e-8eb8-c57638c63fe9,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3305E1AA-8ECB-4E14-A4D6-E2BDE24B1967,unattributed,unattributed,,,,home.view,,2018-09-29T22:43:14+09:00,e412b20d-92fe-4ec9-83dc-d6eb342778fa,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T22:43:15+09:00,d2be83d6-14f0-4444-ac4c-384bac6ccb3b,False,True
goal,True,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,unattributed,unattributed,,,,profile.click,,2018-09-29T22:43:15+09:00,974f6c44-ce1f-42be-8252-a5c264d2df3c,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5005FE5F-D266-4725-845B-368C7EDEADD8,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:43:15+09:00,3a652b40-03c0-4e2c-b6a0-947c0c232eb5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3052CB70-14B6-4058-AD33-E5BE318DE674,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:43:15+09:00,e514aac8-db71-4a22-8aea-5d1712241631,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3052CB70-14B6-4058-AD33-E5BE318DE674,,,,,,,,2018-09-29T22:43:16+09:00,90d9589a-9779-40bc-afde-cc5aa270e4ec,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5B15D75D-FC14-442E-85DB-1FCC32BCB453,,,,,,,,2018-09-29T22:43:16+09:00,1045f28e-b8e1-4153-bec3-3fa3dac37f4b,,True
