eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,False,com.kmong.kmong,3.3.5,SHV-E330S,samsung,Android4.4.2,fe2eb530-f364-420e-8858-685a668794e9,unattributed,unattributed,,,,menu.view,,2018-09-29T06:52:08+09:00,f7e65771-db49-46df-86cf-e09b9c4420d5,False,True
goal,False,com.kmong.kmong,3.3.5,SHV-E330S,samsung,Android4.4.2,fe2eb530-f364-420e-8858-685a668794e9,unattributed,unattributed,,,,home.view,,2018-09-29T06:52:09+09:00,45f7ef8a-e6b1-43c7-9ced-f67f5719b3dd,False,True
goal,False,com.kmong.kmong,3.3.5,SHV-E330S,samsung,Android4.4.2,fe2eb530-f364-420e-8858-685a668794e9,unattributed,unattributed,,,,home.view,,2018-09-29T06:52:10+09:00,bd9700eb-92af-445b-be71-24a01632b13f,False,True
goal,False,com.kmong.kmong,3.3.5,SHV-E330S,samsung,Android4.4.2,fe2eb530-f364-420e-8858-685a668794e9,unattributed,unattributed,,,,home.view,,2018-09-29T06:52:12+09:00,b8a144e2-55de-4658-9325-30543d55a6bd,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,gig_detail.view,40102.0,2018-09-29T06:52:13+09:00,38360655-01c5-4218-96fc-e9ad49fbedf7,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,gig_detail.view,40102.0,2018-09-29T06:52:14+09:00,28213610-2595-4b75-8c90-6f9e0bd5be94,False,True
background,,com.kmong.kmong,3.3.5,SHV-E330S,samsung,Android4.4.2,fe2eb530-f364-420e-8858-685a668794e9,,,,,,,,2018-09-29T06:52:16+09:00,5c946fd5-9e08-4e56-a0e7-2265b269078a,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1023.0,2018-09-29T06:52:16+09:00,dd9810d1-b26c-40a5-8ff6-e4a66d2a847d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:52:18+09:00,5732eacb-3d09-4a28-be67-258fe90ee80b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,94b902a3-fe2f-4f94-b128-2fb493434b5d,viral,WEB,,,,home.view,,2018-09-29T06:52:20+09:00,1afcb542-5f10-4d5c-aa23-94ac3311f4ac,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,94b902a3-fe2f-4f94-b128-2fb493434b5d,viral,WEB,,,,category_gig.view,21701.0,2018-09-29T06:52:20+09:00,13fe92af-8bf5-4b0f-8dd1-0f8a4ee552e9,False,True
exit,,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,94b902a3-fe2f-4f94-b128-2fb493434b5d,,,,,,,,2018-09-29T06:52:22+09:00,b05be6ac-c7eb-4545-abc3-1bc81d89035e,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1008.0,2018-09-29T06:52:22+09:00,409baedb-40f3-4ee5-a423-1aa097faa12d,False,True
background,,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,875592a1-fdf2-4c21-9aa9-147713137956,,,,,,,,2018-09-29T06:52:23+09:00,7740f6f8-8382-403c-9251-905efe8366c0,,True
goal,False,com.kmong.kmong,3.3.5,LG-F500K,LGE,Android5.1,f49ed4b7-86da-40dd-b3ac-305b3c1701d3,paid,google.adwords,1431863900,,,home.view,,2018-09-29T06:52:24+09:00,385a96a1-a5eb-4f51-92ec-525dae7a2d06,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:52:25+09:00,eac1f5ae-7a50-4f61-a928-cc3c9e4fea0a,False,True
exit,,com.kmong.kmong,3.3.5,LG-F500K,LGE,Android5.1,f49ed4b7-86da-40dd-b3ac-305b3c1701d3,,,,,,,,2018-09-29T06:52:26+09:00,cd96fd45-08e7-4f52-9f85-5df595c74bab,,True
background,,com.kmong.kmong,3.3.5,LG-F500K,LGE,Android5.1,f49ed4b7-86da-40dd-b3ac-305b3c1701d3,,,,,,,,2018-09-29T06:52:27+09:00,d071fb51-8135-4f22-a039-5d4bce4f9bbc,,True
launch,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,fad13c4d-b3f8-4f4a-bdd8-5d4221384fb6,paid,google.adwords,1431863900,,,,,2018-09-29T06:52:32+09:00,5dabe4ac-8629-4bb3-a3aa-838b20afff9d,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,fad13c4d-b3f8-4f4a-bdd8-5d4221384fb6,paid,google.adwords,1431863900,,,home.view,,2018-09-29T06:52:33+09:00,1c392c4d-cff2-4fe9-a2fa-ab511bca2d88,False,True
goal,True,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,category_gig.view,40102.0,2018-09-29T06:52:35+09:00,1f9cd80c-6d87-40b7-974b-9ca50a3b3c07,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1005.0,2018-09-29T06:52:36+09:00,6bcd2ca1-90f4-43a1-95a8-5feaef99eca0,False,True
goal,True,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,gig_detail.view,40102.0,2018-09-29T06:52:38+09:00,e60f865e-17aa-42c5-8806-791cb0490e78,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:52:42+09:00,72ce9708-7eee-460d-9aa5-248db409c5e8,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,,,2018-09-29T06:52:46+09:00,7a4e02c3-b99c-4ad3-85d8-b1154c45bd90,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:52:47+09:00,fe53262f-c0c2-405c-a680-3366ec8b46c1,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,gig_detail_option.click,20307.0,2018-09-29T06:52:48+09:00,21c65191-c85d-4dff-9ee7-6e3210faa775,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,category_gig.view,40102.0,2018-09-29T06:52:58+09:00,14fc90a9-aee7-4887-9f2e-252103c7c0a9,False,True
goal,True,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,gig_detail.view,40102.0,2018-09-29T06:53:03+09:00,fdac2d9f-388c-48fc-81fd-2d6628361944,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T06:53:10+09:00,66b73fc4-c2c4-413e-a96d-f990bf32c962,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T06:53:10+09:00,478ba45f-a7f7-400f-bbb2-dd5fc5024920,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:12+09:00,f23f862b-f9b6-44e1-9b98-f43fb9446207,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:13+09:00,f9d6f378-a614-4f4e-b500-986c9d9901ed,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:16+09:00,6cf326ad-faef-42b2-80fa-3fc1481934ef,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:53:18+09:00,3d57455d-af32-46c8-9150-6803fd59130e,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,gig_detail.view,20307.0,2018-09-29T06:53:25+09:00,c0f88c73-91a4-43de-b836-b3fe4914c0ab,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:53:27+09:00,bc89bcf3-ab8d-417a-b6fb-7cd257737081,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:27+09:00,5a5c6bed-c44f-4d91-a31c-fd6de458f0c9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:30+09:00,da4e624d-5607-4b9c-8725-ef8df664a1bd,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:53:31+09:00,313f0bdc-3188-4eb8-a12a-4d36ac7b34d2,,True
launch,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,,,2018-09-29T06:53:33+09:00,bd9c174f-d4fa-45e5-b033-6ccca25e366f,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,home.view,,2018-09-29T06:53:35+09:00,83c8d4fd-62fd-4364-aa12-edd3e6eaf915,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:37+09:00,1d44e806-b661-4e22-a6a6-6c570ebc8ef6,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:53:37+09:00,bbda717f-e629-4c1b-9d4f-b5e6ade96c68,,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:53:37+09:00,96a067cc-6873-4fe8-81f5-68d527827a20,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:53:38+09:00,26da3891-53ca-4aca-a98d-8dc51a425e7f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:53:39+09:00,43841fcb-abca-41c7-a111-db99f1faed2b,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:53:42+09:00,75330ee8-08de-44f0-bae2-81d1dc084922,,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:53:43+09:00,6f726a7d-c310-42eb-9d6d-cb0518471c97,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:53:46+09:00,23eea47b-4b18-4624-8338-8a26faab63b0,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,820e3f7c-cd89-48b2-8709-9efe98eae602,viral,WEB,,,,,,2018-09-29T06:53:51+09:00,d6680832-050d-4a62-826f-77c7f453ec78,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:53:51+09:00,e85465a7-e369-4971-9f9a-c1f683e1cf66,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,820e3f7c-cd89-48b2-8709-9efe98eae602,viral,WEB,,,,home.view,,2018-09-29T06:53:53+09:00,1d6adeed-9ac9-4578-b7fa-92a5c5951497,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:53:57+09:00,ad9f09bb-2d3c-43ed-a259-01da3dc27ac1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:53:59+09:00,90f08c83-bd23-403a-8f22-bfc51974c6e7,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:54:00+09:00,a570e1e2-4d80-4888-a858-4733ff153f8d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,home.view,,2018-09-29T06:54:02+09:00,57eb6063-72f2-4de3-9562-2c5f058263ce,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,menu.view,,2018-09-29T06:54:04+09:00,364fdf7a-26f7-4fd5-a67b-d1322050692b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,home.view,,2018-09-29T06:54:05+09:00,886d7424-7c76-4dca-a216-d7c1dfbb4617,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:54:07+09:00,895c5692-de45-4308-a257-68ec016232ce,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,notification.view,,2018-09-29T06:54:07+09:00,c2227c81-37db-4914-a9c7-63273557c1e9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:54:11+09:00,453b550e-a990-4e06-a4ab-507cb47b0f3e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:54:11+09:00,856c3f6e-c68e-4193-9862-6fa3fc4b13b2,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q815L,LGE,Android8.1.0,c391cb00-e7a3-4f03-8ff6-8dae15dcc4ea,unattributed,unattributed,,,,category_gig.view,40102.0,2018-09-29T06:54:12+09:00,eb25e27d-4d42-45af-b96f-da4a0466cc97,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android6.0.1,c2dad4fb-05a3-4079-827b-005b7e3ea5a2,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:54:17+09:00,e61f46b2-e2e7-4977-bf7d-dc6f00aeedb8,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android6.0.1,c2dad4fb-05a3-4079-827b-005b7e3ea5a2,unattributed,unattributed,,,,,,2018-09-29T06:54:17+09:00,573f6e5f-a997-4946-95aa-c151a8e28aa0,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:54:18+09:00,ebc47faa-3f1f-4813-b866-f05183a61160,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,buyer_order_track_cancel.view,,2018-09-29T06:54:25+09:00,b9349065-1192-408f-843d-e613292621b0,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:54:25+09:00,72e896ff-4fd9-44d9-a29e-b71d480af5d5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:54:30+09:00,bca7d065-a07a-4a8b-9f3f-ab68601c3e0c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,buyer_order_track_cancel_submit.view,,2018-09-29T06:54:33+09:00,b9345209-67a3-4272-891f-ebaf48193667,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:54:35+09:00,31845f62-eb8c-482a-b38e-3e0087b08999,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:54:40+09:00,5249a63d-f50d-4306-953f-f56c91b0c4d4,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,gig_detail_option.click,20307.0,2018-09-29T06:54:48+09:00,79f57752-6c43-4f44-9ca2-20f010d990e1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:54:49+09:00,c99d7639-ee3f-4782-b4b7-dfc100051090,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:54:52+09:00,7202e803-aae1-4e67-a3d0-205c206e48ce,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3.1,BDD1021A-3C6D-4659-8E28-468E22809695,unattributed,unattributed,,,,,,2018-09-29T06:54:52+09:00,998c1568-e26c-4dfa-a7e5-7dc85acac3e1,False,False
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T06:54:55+09:00,921b2c84-bcaa-4d40-af5f-c89396c99724,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:54:57+09:00,f81c6468-613c-4353-aaba-4ca29835343c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,notification.view,,2018-09-29T06:54:58+09:00,eaac7e10-efd4-4939-9ebe-c16f7b584607,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T06:54:59+09:00,0ea6d6ee-9360-435d-abf1-e440e8495d54,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,gig_detail.view,60501.0,2018-09-29T06:54:59+09:00,01706400-437f-41be-a548-734ade057cd8,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:55:01+09:00,a66e0385-ff05-4a65-b57d-747785b07739,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,menu.view,,2018-09-29T06:55:01+09:00,88fe0fee-41a0-4966-b2a9-41f3912781f0,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T06:55:02+09:00,d40795f0-85ab-4566-9a4b-b136b8194dbc,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,menu.view,,2018-09-29T06:55:04+09:00,71371eb0-7bbe-49eb-a1da-de223f77b880,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:55:05+09:00,abbc9479-3838-4c84-ad38-682b2c3db8b9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:55:06+09:00,386ccce4-33cd-4a81-a2b5-0ffeb94f8de5,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:55:06+09:00,f928ab88-3c15-4834-8a23-29fa4870a492,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,gig_detail.view,20302.0,2018-09-29T06:55:07+09:00,d67b7e2e-b16d-415e-b729-e1fd2694a878,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:55:09+09:00,74d3530d-2c9f-4a27-92fd-9b953a901094,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:55:11+09:00,bbda92ef-328f-4bd4-9dd7-b9a78ba4c995,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,37059e94-ba82-4bac-baef-7ff15c84bfed,,,,,,,,2018-09-29T06:55:12+09:00,cc9098df-385a-4823-aa25-043ab122340b,,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,gig_detail.view,60501.0,2018-09-29T06:55:15+09:00,3c674dbb-1659-4e06-8369-5995d2c059cf,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,category_gig.view,1003.0,2018-09-29T06:55:16+09:00,1e19012f-e054-44c8-b27b-b290bd95c095,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3.1,BDD1021A-3C6D-4659-8E28-468E22809695,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:55:18+09:00,735ca764-b5df-44a9-8908-f2706bbf6327,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,153f2b75-2906-4ba5-8b01-31e730ffdddb,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:55:20+09:00,f51684d9-207f-4e81-bb38-144ed456d163,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FF948EC3-452C-489C-B6C6-8C5E056D64B5,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T06:55:20+09:00,56ff03c2-6e69-426f-a7a3-396122a893d0,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:55:23+09:00,4dc8fc46-727c-4f18-ba79-ae4ee2a3d454,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,gig_detail.view,60501.0,2018-09-29T06:55:24+09:00,83c51564-6807-4b47-8e92-d7d72943ff7d,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,99AA6F25-6DBE-4B3D-9EB6-6EE46F449509,,,,,,,,2018-09-29T06:55:25+09:00,5f3ef102-f551-4cd1-ae3d-4ad9ac9d4a05,,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,f883c601-53da-422c-ba9b-18589feca824,unattributed,unattributed,,,,gig_detail.view,60501.0,2018-09-29T06:55:25+09:00,022906ea-46eb-4e7c-a09e-83468f9ddbbd,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920K,samsung,Android7.0,49ad01f7-f059-4868-9834-2379ba22e831,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:55:26+09:00,d2c64d5b-f053-4473-9aaa-be7c47fbd96f,False,True
