eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,True,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,171366e6-3aa6-432f-b78b-3b4dd0b7712e,unattributed,unattributed,,,,profile.click,,2018-09-29T20:51:38+09:00,9347a1d8-ab49-43ce-a7d4-d90dd9fcc5ea,True,True
goal,True,com.kmong.kmong,3.3.2,SM-J320N0,samsung,Android6.0.1,ce9db874-7721-47c7-a58e-51c9a2f658fb,unattributed,unattributed,,,,gig_detail.view,40201.0,2018-09-29T20:51:39+09:00,d30415f3-cc0c-490d-b906-af2595d14ca0,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7E9244DF-8D24-4D4C-B63F-035D09832377,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:40+09:00,03023503-02d4-4ea7-a70b-bdab5d55ef9c,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.0.3,F2820463-4A23-44B1-810D-2E1C9565787A,unattributed,unattributed,,,,gig_detail.view,1004.0,2018-09-29T20:51:40+09:00,71e81ffb-e29d-4092-bcb8-7be08f029255,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916S,samsung,Android6.0.1,b196e8e9-67f7-469b-9670-4678598ac5f4,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:41+09:00,3260ff5b-1d21-4696-acfe-c51c1f80d572,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,54823300-8BBD-4335-8D84-1DBA20219EE5,unattributed,unattributed,,,,account_setting.view,,2018-09-29T20:51:41+09:00,e6b44d42-3950-4530-8474-66155573e8f8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7E9244DF-8D24-4D4C-B63F-035D09832377,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:41+09:00,7398e78b-10c0-4fc0-a82c-bfd3e8a5296f,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7E989780-4535-4E49-A1BF-BD84E763CE9B,,,,,,,,2018-09-29T20:51:41+09:00,d6823642-84b6-43c6-873f-2212256b104e,,True
launch,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,80afcc98-af7d-44c2-860a-5a6e02c8b3eb,unattributed,unattributed,,,,,,2018-09-29T20:51:42+09:00,59697c07-b1f6-44ff-8f11-31fa78dc2e34,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7E9244DF-8D24-4D4C-B63F-035D09832377,unattributed,unattributed,,,,home.view,,2018-09-29T20:51:42+09:00,febe660e-581a-4e7e-b620-1aa5367e9122,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7A346C2E-E3E9-4C2E-A548-0D7BB0696E3D,,,,,,,,2018-09-29T20:51:43+09:00,7b1a1840-3d83-4c57-a033-6096868b027f,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,login_sns.view,,2018-09-29T20:51:43+09:00,9e88d7bc-b0ee-4cbc-bb14-0d5925294650,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,80afcc98-af7d-44c2-860a-5a6e02c8b3eb,unattributed,unattributed,,,,home.view,,2018-09-29T20:51:44+09:00,2d3394b9-e893-4f17-bb3e-ad2e5242690c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,54823300-8BBD-4335-8D84-1DBA20219EE5,unattributed,unattributed,,,,menu.view,,2018-09-29T20:51:45+09:00,aff53fd7-43e0-4c63-8299-5653bdb378d8,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,gig_detail.view,107.0,2018-09-29T20:51:45+09:00,c4bb1171-fa37-4ace-b853-48648193fe71,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,81CAEFBE-117D-4EC1-B43D-CA5AF6DACB61,,,,,,,,2018-09-29T20:51:45+09:00,9d01c65e-f17b-4c53-92f7-613894c97da6,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7A346C2E-E3E9-4C2E-A548-0D7BB0696E3D,,,,,,,,2018-09-29T20:51:45+09:00,21e6f8a8-f5e2-484e-b687-8f66ee459cc9,,True
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,,,2018-09-29T20:51:46+09:00,b95e4d9a-abb9-46af-b820-47358d51199e,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,gig_detail.view,107.0,2018-09-29T20:51:46+09:00,cbfbf4da-d9c8-4ce6-b674-264ecf080400,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:46+09:00,97db15d1-d7f0-4c0d-8dc0-d9a1365e5bb8,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,80afcc98-af7d-44c2-860a-5a6e02c8b3eb,unattributed,unattributed,,,,notification.view,,2018-09-29T20:51:46+09:00,6260185b-2493-4852-ac42-b870163e22af,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,54823300-8BBD-4335-8D84-1DBA20219EE5,,,,,,,,2018-09-29T20:51:46+09:00,2345b23b-df97-4464-a381-c03c86ef6da2,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,81CAEFBE-117D-4EC1-B43D-CA5AF6DACB61,,,,,,,,2018-09-29T20:51:47+09:00,f66d2b2d-71de-4e67-9147-7fc75eb33ee5,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,,,2018-09-29T20:51:47+09:00,6b755a8c-94e4-4e23-ab6c-e7a6005805d3,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:47+09:00,d7613a3b-9c36-4af4-96d3-fdb97d942376,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7E9244DF-8D24-4D4C-B63F-035D09832377,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:51:48+09:00,f8073c6f-8169-4841-942b-451332ff15c4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:51:48+09:00,a60de63e-b0bb-4d68-976a-f19d62945fb3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,80afcc98-af7d-44c2-860a-5a6e02c8b3eb,unattributed,unattributed,,,,home.view,,2018-09-29T20:51:48+09:00,0afe5520-1839-4f7c-9301-1f440838a2ae,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,80afcc98-af7d-44c2-860a-5a6e02c8b3eb,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:48+09:00,5670b4ea-7bc7-4841-bcc5-0e4551000775,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:48+09:00,09324b92-1b91-4755-ba99-c3c5306e6f9d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:51:48+09:00,4c2c2263-a31a-4d1b-bba6-fd163d8d558c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,menu.view,,2018-09-29T20:51:48+09:00,176d5166-6859-4bb1-8991-e4277d73a800,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,home.view,,2018-09-29T20:51:49+09:00,33b62781-6bbe-4735-b201-7aa976779c54,False,True
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,0A44E21D-3E81-41CE-BA57-3F0FAF0D6851,unattributed,unattributed,,,,account_setting_profile.click,,2018-09-29T20:51:49+09:00,da59bae4-364e-4340-9b63-ce2767bc022a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:49+09:00,39064057-7832-4941-b569-d820255e3a12,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916S,samsung,Android6.0.1,b196e8e9-67f7-469b-9670-4678598ac5f4,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:51+09:00,de9da89d-1e8f-4597-aa77-091aeb43be84,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:51+09:00,c8a57cde-e3c5-49aa-a355-bbde352a7fb4,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,menu.view,,2018-09-29T20:51:52+09:00,958c2e73-48d1-45a5-bde3-40dce76f3b33,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:52+09:00,e050b97f-81ee-4c8e-8ae0-2bcf55a3f938,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS10.3.2,B47CCC14-33D4-441C-AB63-C4999CFEEFB1,viral,WEB,,,,gig_detail.view,706.0,2018-09-29T20:51:53+09:00,70bc8bc2-7199-46a0-bed3-3dd77b80d77f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:53+09:00,d3ca995b-533d-484d-94e4-bc3e086fbcd9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:53+09:00,1b8256f5-e53e-4fe9-a5ff-1930be7eab1b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:54+09:00,0536aa5d-4b4d-4fea-932e-28254ee5675e,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,80afcc98-af7d-44c2-860a-5a6e02c8b3eb,,,,,,,,2018-09-29T20:51:54+09:00,f911bf6f-997b-42f1-960e-ef512cab6f12,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:54+09:00,f72d1aef-0d03-42ff-a4ea-cb3a31f390c4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T20:51:54+09:00,5507fb44-f214-4965-ad56-e2f03132c825,False,True
goal,False,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T20:51:55+09:00,00e05445-21c5-4d3e-9b89-7d86265525fc,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:55+09:00,af5889df-3c72-4ace-846b-a4b7719bcbdc,False,True
goal,False,com.kmong.kmong,3.3.2,SM-J320N0,samsung,Android6.0.1,ce9db874-7721-47c7-a58e-51c9a2f658fb,unattributed,unattributed,,,,category_gig.view,40201.0,2018-09-29T20:51:55+09:00,6b7e47c8-3042-467d-9e6f-55d655e68f6a,False,True
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,0A44E21D-3E81-41CE-BA57-3F0FAF0D6851,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:56+09:00,10eb8281-bdde-4892-b397-e5c63d10b05c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:56+09:00,ec00cc2d-501c-4c20-b490-38e44a99b217,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.0.3,F2820463-4A23-44B1-810D-2E1C9565787A,unattributed,unattributed,,,,gig_detail.view,1004.0,2018-09-29T20:51:56+09:00,fc00afc8-6720-412c-bd1c-7f44e0d6a87c,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,D3D1186D-0302-4080-BD23-6D492CB1824C,unattributed,unattributed,,,,,,2018-09-29T20:51:57+09:00,0a69e589-9fd5-4253-8039-0a4f160f64a9,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T20:51:57+09:00,4aa1cfb5-8f3c-46d4-b335-5aa43742ae34,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,home.view,,2018-09-29T20:51:57+09:00,c2da0346-451d-493c-bb22-f48edaeaf45b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,profile.click,,2018-09-29T20:51:58+09:00,1593ad77-e22e-41c8-bc9e-efa3f89420f4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:58+09:00,eda68c4b-d548-4395-afa2-4932499ab3ee,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:58+09:00,ce9f2965-2084-4b88-8e76-9748c3e79093,False,True
goal,False,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,unattributed,unattributed,,,,category_gig.view,301.0,2018-09-29T20:51:58+09:00,68a4d46f-17af-4d36-b5a4-0df3ce5fb34b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,fb0dc5a6-09d9-47d6-8586-a1ab11ac29d7,unattributed,unattributed,,,,category_gig.view,203.0,2018-09-29T20:51:58+09:00,3b2a1723-b960-459f-a49e-e9c2d7d51153,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N916S,samsung,Android6.0.1,b196e8e9-67f7-469b-9670-4678598ac5f4,unattributed,unattributed,,,,profile.click,,2018-09-29T20:51:58+09:00,50023869-3437-4dea-aed8-140923fc9637,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,D3D1186D-0302-4080-BD23-6D492CB1824C,unattributed,unattributed,,,,menu.view,,2018-09-29T20:51:58+09:00,3970b18c-117c-4b4a-b4ac-098d183348e7,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,D3D1186D-0302-4080-BD23-6D492CB1824C,unattributed,unattributed,,,,home.view,,2018-09-29T20:51:58+09:00,3a15cd60-79c6-4244-9f6c-b356925360e3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,171366e6-3aa6-432f-b78b-3b4dd0b7712e,unattributed,unattributed,,,,gig_detail.view,120.0,2018-09-29T20:51:59+09:00,d40ff374-bdbb-411e-ab2a-a72178aa1e9e,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,fc5b560c-20aa-470a-a3da-e92177d16bc5,unattributed,unattributed,,,,gig_detail.view,61304.0,2018-09-29T20:51:59+09:00,bef20533-805f-41ea-a0b3-27bab143865a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:51:59+09:00,efc4eae0-4da7-4471-aaba-7b447ba4e2c6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,home.view,,2018-09-29T20:51:59+09:00,5cdd2ef5-63b7-4951-ae54-c7cb2804ffea,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7E9244DF-8D24-4D4C-B63F-035D09832377,,,,,,,,2018-09-29T20:51:59+09:00,14baa541-81de-47f1-b914-166779252d36,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,D3D1186D-0302-4080-BD23-6D492CB1824C,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:51:59+09:00,d5ccb6fb-3cb8-4c21-98c7-f0d21677011d,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.0.3,F2820463-4A23-44B1-810D-2E1C9565787A,unattributed,unattributed,,,,gig_detail.view,1004.0,2018-09-29T20:51:59+09:00,c43f11bf-307e-4792-9cf8-78ba7bddb5cf,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:51:59+09:00,cbf0ddf9-2a8e-4af6-8ca6-32557e87bfac,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,171366e6-3aa6-432f-b78b-3b4dd0b7712e,unattributed,unattributed,,,,search.view,,2018-09-29T20:52:00+09:00,a16064c3-8bbd-4c6e-8840-84e4bfac3fcb,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,unattributed,unattributed,,,,home.view,,2018-09-29T20:52:00+09:00,71566aa0-c5ad-4822-b0cb-518f8cae5e77,False,True
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,0A44E21D-3E81-41CE-BA57-3F0FAF0D6851,unattributed,unattributed,,,,account_setting_profile.click,,2018-09-29T20:52:00+09:00,b4a2b93f-9950-4b1e-a117-caec5d5c46fc,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,171366e6-3aa6-432f-b78b-3b4dd0b7712e,unattributed,unattributed,,,,search_gig.view,,2018-09-29T20:52:00+09:00,9256e00c-ea05-4e8d-9484-b21aeb29111d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,notification.view,,2018-09-29T20:52:00+09:00,861d53b5-2c73-41ac-8c27-6f22092e170f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,unattributed,unattributed,,,,home.view,,2018-09-29T20:52:01+09:00,f3c7e09f-36a7-454e-9aee-d743e9a73823,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,0ad4104b-dca9-40ce-85b7-3fc46d0e5a36,,,,,,,,2018-09-29T20:52:01+09:00,59e9c624-64ff-4b24-94b9-7f3a236860f0,,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,category_list.view,,2018-09-29T20:52:01+09:00,bd51988b-22f1-4c49-8c8e-777518fe3a42,True,True
goal,False,com.kmong.kmong,3.3.5,LG-F800L,LGE,Android8.0.0,5b59ac92-558d-492e-9fd7-087ccf070cb3,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:52:02+09:00,b7392962-ce37-47aa-bb06-e87cf183a9b8,False,True
goal,False,com.kmong.kmong,3.3.5,LG-F800L,LGE,Android8.0.0,5b59ac92-558d-492e-9fd7-087ccf070cb3,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:52:02+09:00,e07be565-1f51-4c57-bff3-d47c619fb20b,False,True
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,0A44E21D-3E81-41CE-BA57-3F0FAF0D6851,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:52:02+09:00,067e9e88-2802-4485-99aa-8cbdcfec7ce8,False,True
foreground,,com.kmong.kmong,3.3.5,LG-F800L,LGE,Android8.0.0,5b59ac92-558d-492e-9fd7-087ccf070cb3,,,,,,,,2018-09-29T20:52:02+09:00,6900d836-e44c-4fa9-b3a0-b6a2ecca21c1,,True
goal,False,com.kmong.kmong,3.3.5,SM-J106M,samsung,Android6.0.1,3b1bd65f-992d-436b-9c0f-89330e62e032,stranger,google,mweb-app-install,cpc,,inbox.view,,2018-09-29T20:52:02+09:00,41615eef-7016-403e-bd65-3d42c7b328ae,False,True
exit,,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,,,,,,,,2018-09-29T20:52:02+09:00,8892670a-6d86-41f2-bea5-e036630018f7,,True
goal,False,com.kmong.kmong,3.3.5,LG-F800L,LGE,Android8.0.0,5b59ac92-558d-492e-9fd7-087ccf070cb3,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:52:03+09:00,afb0d34f-9375-45d5-9d06-caaa89184888,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,D3D1186D-0302-4080-BD23-6D492CB1824C,,,,,,,,2018-09-29T20:52:03+09:00,e0b03e06-8476-477d-9ebb-cf827484eaf4,,True
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,0A44E21D-3E81-41CE-BA57-3F0FAF0D6851,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:52:03+09:00,1684ff50-aad7-45ed-8f53-14581f9c31f2,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:52:03+09:00,279408dc-263e-4063-a0c6-7eb8aa034443,False,True
background,,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,,,,,,,,2018-09-29T20:52:03+09:00,270f3118-7a15-4444-b136-049a873ab5ce,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:52:04+09:00,8a211b4e-be3a-4f17-9cdd-f77591afffe9,False,True
goal,False,com.kmong.kmong,3.3.2,SM-J320N0,samsung,Android6.0.1,ce9db874-7721-47c7-a58e-51c9a2f658fb,unattributed,unattributed,,,,category_gig.view,417.0,2018-09-29T20:52:04+09:00,d10aa57c-da7f-4d44-9348-a1871b55c4e7,False,True
launch,False,com.kmong.kmong,3.3.2,SM-J727S,samsung,Android7.0,068a98b5-d170-4d8b-b472-320b4d5664e5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:52:04+09:00,b6dcd173-f4a3-457a-bfeb-40a596e9fdba,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db390968-8f21-4bea-b7f9-c5c3bed66685,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:52:05+09:00,472e6139-1985-4c15-93fc-3878138dc39b,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,93403117-BB0B-4A19-9592-775B24AE4038,,,,,,,,2018-09-29T20:52:05+09:00,1dc642bf-0002-4d37-8045-424a94b530f6,,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,gig_detail.view,41201.0,2018-09-29T20:52:05+09:00,94749946-1de7-447f-a3ef-a97990c2698c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,home.view,,2018-09-29T20:52:05+09:00,de47fe56-8ad0-4efa-a026-99ce290af10b,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,171366e6-3aa6-432f-b78b-3b4dd0b7712e,unattributed,unattributed,,,,gig_detail.view,120.0,2018-09-29T20:52:05+09:00,bf804ccd-82b7-4ab0-9374-ed5678200bc8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:52:06+09:00,d3dd92eb-0eef-4204-89e8-8fe51ba604fd,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,39cbcbfd-75da-49b1-ac6d-b733ab4a92ab,viral,WEB,,,,category_gig.view,2.0,2018-09-29T20:52:06+09:00,3f4ff7c4-6ade-4b21-b100-b6b04949d1e0,True,True
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,0A44E21D-3E81-41CE-BA57-3F0FAF0D6851,unattributed,unattributed,,,,menu.view,,2018-09-29T20:52:06+09:00,adeade0b-60a7-41c6-8e43-31574423dc59,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22BF2820-8BF7-4E30-87A4-F81D2ACDAB81,,,,,,,,2018-09-29T20:52:07+09:00,36455d5a-ea59-4058-9f8b-a6e30e7285c0,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,D3D1186D-0302-4080-BD23-6D492CB1824C,,,,,,,,2018-09-29T20:52:07+09:00,f4a095d5-c0b1-4000-9d0c-915393d4a7b3,,True
